batchId,itemId,title,currentSourceUrl,currentVerdict,currentRecommendedAction,targetFitBeforeResearch,searchTermsTried,candidateSourceUrl,candidateApplicationUrl,sourceQuality,targetFitAfterResearch,confidence,replacementRecommendation,evidenceText,futureLaneCandidate,reviewerNotes,shouldUserReview,priority
002,cmn2114xq009csb115qvu2i90,Flushing Hospital Medical Center,https://www.flushinghospital.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:flushinghospital.org observership IMG visiting medical graduate,https://flushinghospital.org/graduate-medical-education/,,OFFICIAL_POLICY_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,Flushing Hospital: 'Observership/externship positions are not offered.' Residency program does not sponsor any visa. RECLASSIFIED 2026-05-02: Flushing GME page has residency program listing; IM residency prefers USCE for IMG applicants. No observerships; J-1 not sponsored.,residency_path_only,Hospital actively does not offer observerships. Keep with caveat: residency-application path only.,false,3
002,cmn2115qt00b8sb11lj2ug8jv,Geisinger Medical Center,https://www.geisinger.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:geisinger.org observership visiting medical student IMG elective,https://www.geisinger.org/-/media/onegeisinger/pdfs/ghs/about-geisinger/vendor%20relations/observership-internship-externship-policy-08-2017,,OFFICIAL_POLICY_PAGE,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,REPLACE_SOURCE_URL,Geisinger Observership/Internship/Externship Policy PDF. VSLO required. PA Child Abuse Clearance + background check + drug screen.,,PDF policy is the canonical source.,true,1
002,cmn2112tr004csb11exwui0cw,Grady Memorial Hospital,https://www.gradyhealth.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:gradyhealth.org observership visiting medical student IMG elective,,,NO_BETTER_SOURCE_FOUND,MAYBE_TARGET_MANUAL_REVIEW,LOW,NEEDS_MORE_RESEARCH,Grady Memorial — no medical student observership page. Grady is a teaching site for Emory and Morehouse — try those affiliated routes.,,Try Emory + Morehouse SOM affiliations.,true,3
002,cmn2111a9000usb11xb7vi1yo,Harlem Hospital Center,https://www.nychealthandhospitals.org/harlem/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(NYC H+H umbrella search),https://www.nychealthandhospitals.org/interns-and-residents/,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,KEEP_WITH_CAVEAT,Harlem Hospital part of NYC H+H. Same umbrella GME page applies.,nyc_hh_per_hospital,Same as Coney Island.,true,3
002,cmn2113650054sb11ap9qm6ho,Hartford Hospital,https://hartfordhospital.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:hartfordhospital.org observership visiting medical student IMG elective,https://hartfordhospital.org/health-professionals/education/residencies-fellowships/student-internships,https://hartfordhospital.org/file%20library/unassigned/visitingmedicalstudentpolicy.pdf,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_BOTH,Hartford Hospital Student Internships hub + visiting-medical-student-policy PDF. Separate Guest Observation Application for physicians.,,Strong replacement.,false,1
002,cmn2115sy00besb11mu9l8ndk,Hennepin Healthcare — Minneapolis,https://www.hennepinhealthcare.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:hennepinhealthcare.org observership visiting medical student IMG elective,https://hennepinhealthcare.org/medical-education-training/medical-student-rotations,,OFFICIAL_POLICY_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,Hennepin Healthcare: 'is not offering observerships or externships to international graduates or students at this time.' RECLASSIFIED 2026-05-02: Hennepin has Medical Student Rotations + observership policy (currently no IMG observerships). Sub-internship + elective paths via Clinician Nexus exist.,elective_only_no_img_observership,Active no-IMG-observership policy. Keep with caveat: elective-only path; observership currently restricted.,false,3
002,cmn21159400a2sb11la8ong4t,Henry Ford Hospital,https://www.henryford.com/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:henryford.com observership visiting medical student IMG elective,https://www.henryford.com/hcp/med-ed/ugme/students/visiting-students,https://www.henryford.com/-/media/files/henry-ford/hcp/med-ed/ugme/international-student-elective-application-2016.pdf,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_BOTH,Henry Ford Visiting Students hub + International Student Elective Application PDF. Multiple specialty observership programs (ENT). MEP 237 observership policy. International medical students: elective rotation only.,,Strong replacement.,false,1
002,cmn2112vy004isb11z0ai7uk5,Henry Ford Hospital,https://www.henryford.com/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(duplicate),https://www.henryford.com/hcp/med-ed/ugme/students/visiting-students,https://www.henryford.com/-/media/files/henry-ford/hcp/med-ed/ugme/international-student-elective-application-2016.pdf,EXACT_OFFICIAL_PROGRAM_PAGE,DUPLICATE_OR_REPLACED,HIGH,REPLACE_BOTH,Apparent duplicate Henry Ford row.,,Consider deduping.,false,1
002,cmn21117e000msb11t80jqdux,Interfaith Medical Center,https://www.ecfmg.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(no targeted search; ECFMG placeholder),,,NO_BETTER_SOURCE_FOUND,MAYBE_TARGET_MANUAL_REVIEW,LOW,NEEDS_MORE_RESEARCH,"Interfaith Medical Center (Brooklyn) — current sourceUrl is ECFMG.org placeholder. Hospital filed bankruptcy 2014, now under One Brooklyn Health.",system_in_transition,Try onebrooklynhealth.org.,true,3
002,cmn211184000osb11lxan6nl7,Jacobi Medical Center,https://www.nychealthandhospitals.org/jacobi/graduate-medical-education/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(verified existing URL),https://www.nychealthandhospitals.org/jacobi/graduate-medical-education/,,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,KEEP_CURRENT_SOURCE,Current source IS the Jacobi GME page. False-positive heuristic flag.,,Heuristic over-flagged. KEEP.,false,4
002,cmn2114x0009asb11vqhrdugf,Jamaica Hospital Medical Center,https://www.jamaicahospital.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:jamaicahospital.org observership IMG visiting medical graduate elective,https://jamaicahospital.org/graduate-medical-education/,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,REPLACE_SOURCE_URL,Jamaica Hospital GME landing. J-1 sponsorship considered for exceptional residency candidates. No dedicated observership-specific page.,,Better than homepage but not observership-specific.,true,1
002,cmn2115c200aasb110ul4c1ce,JPS Health Network,https://www.jpshealthnet.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:jpshealthnet.org observership visiting medical student IMG elective,https://jpshealthnet.org/academic-affairs/undergraduate-medical-education,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,REPLACE_SOURCE_URL,JPS UGME page. VSLO-driven. No specific IMG observership info.,,Caveat: VSLO-only.,true,1
002,cmn2111ay000wsb11a14w9t73,Kings County Hospital Center,https://www.nychealthandhospitals.org/kingscounty/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(NYC H+H umbrella search),https://www.nychealthandhospitals.org/interns-and-residents/,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,KEEP_WITH_CAVEAT,Kings County Hospital part of NYC H+H. Use umbrella + per-hospital outreach.,nyc_hh_per_hospital,Same as other NYC H+H rows.,true,3
002,cmn2114yf009esb11j10sd1ub,Kingsbrook Jewish Medical Center,https://www.ecfmg.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(no targeted search; ECFMG placeholder),,,NO_BETTER_SOURCE_FOUND,MAYBE_TARGET_MANUAL_REVIEW,LOW,NEEDS_MORE_RESEARCH,Kingsbrook Jewish (Brooklyn) — current sourceUrl is ECFMG.org placeholder. Now part of One Brooklyn Health. Brooklyn USCE founder Dr. Khillan worked at KingsBrook.,system_in_transition,Try onebrooklynhealth.org. Possible Brooklyn USCE affiliation.,true,3
002,cmn21119k000ssb11aj30itn0,Lincoln Medical Center,https://www.nychealthandhospitals.org/lincoln/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(NYC H+H umbrella search),https://www.nychealthandhospitals.org/interns-and-residents/,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,KEEP_WITH_CAVEAT,Lincoln Medical Center part of NYC H+H. Use umbrella + per-hospital outreach.,nyc_hh_per_hospital,Same as other NYC H+H rows.,true,3
002,cmn2111r6001ysb11czxooaqe,Loma Linda University Medical Center,https://lluh.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:lluh.org OR site:llu.edu observership visiting medical student IMG elective,https://medicine.llu.edu/academics/medical-student-education/visiting-students,,EXACT_OFFICIAL_PROGRAM_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,Loma Linda: 'unable to accept applications or make elective placements for students enrolled in foreign medical schools.' US LCME/COCA only. RECLASSIFIED 2026-05-02: Loma Linda has J-1 exchange visitor program + AHS-2 Postdoctoral Fellowships (international applicants welcomed) + School of Medicine Summer Research. Visiting electives are LCME/COCA-only but research/postdoc/J-1 paths exist for IMGs.,research_or_specialty_path,Active no-IMG policy. Keep with caveat: research-track and J-1 exchange-visitor paths exist.,false,3
002,cmn2115lj00ausb11hvghc4u6,Loma Linda University Medical Center,https://lluh.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(duplicate),https://medicine.llu.edu/academics/medical-student-education/visiting-students,,EXACT_OFFICIAL_PROGRAM_PAGE,DUPLICATE_OR_REPLACED,HIGH,KEEP_WITH_CAVEAT,Duplicate Loma Linda row. Same no-IMG policy. RECLASSIFIED 2026-05-02: same as sibling Loma Linda row.,research_or_specialty_path,Dedupe. Keep with caveat: dedupe + research-track path.,false,3
002,cmn2113cs005msb11f4e79jnf,LSU Health New Orleans / University Medical Center,https://www.medschool.lsuhsc.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:medschool.lsuhsc.edu observership visiting medical student IMG elective,https://www.medschool.lsuhsc.edu/student_affairs/electives.aspx,,EXACT_OFFICIAL_PROGRAM_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,"LSU New Orleans: 'LSU does not accept international students for visiting rotations.' RECLASSIFIED 2026-05-02: LSU has Postdoctoral Research Fellow positions across departments (Cardiovascular Lab, Neurosurgery, Clinical Psychology). Visiting electives are LCME-only but research postdoc paths exist for IMGs.",research_or_specialty_path,Active no-IMG policy. Keep with caveat: research postdoc path.,false,3
002,cmn2111rw0020sb112s14bfsn,Massachusetts General Hospital,https://www.massgeneral.org/education,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:massgeneral.org observership visiting medical student IMG elective,https://www.massgeneral.org/education/international-observership,,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_SOURCE_URL,MGH International Observership Program — practicing health-care professionals based internationally. $300 application fee. Designed for foreign-licensed practicing physicians (= IMG observership target audience).,,"Specifically for licensed physicians, not students. Strong USCE match.",false,1
002,cmn2115to00bgsb111aw38w0l,Medical University of South Carolina (MUSC),https://web.musc.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:musc.edu observership visiting medical student IMG elective international,https://medicine.musc.edu/education/medical-students/curriculum/clinical-curriculum/visiting-medical-students,,EXACT_OFFICIAL_PROGRAM_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,"MUSC: 'is not able to accept international medical students as they are not eligible for VSLO.' US LCME/COCA only. RECLASSIFIED 2026-05-02: MUSC has J-1 Exchange Visitor Program (teaching/lecturing/observing/research), foreign-medical-graduate residency apply path (DOM, Psychiatry), MUSC Center for Global Health. Visiting MS LCME-only but IMG research/J-1 paths exist.",research_or_specialty_path,Active no-IMG policy. Keep with caveat: J-1 exchange + research path.,false,3
002,cmn2113gf005wsb11f05bfy8c,Medical University of South Carolina (MUSC),https://web.musc.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(duplicate),https://medicine.musc.edu/education/medical-students/curriculum/clinical-curriculum/visiting-medical-students,,EXACT_OFFICIAL_PROGRAM_PAGE,DUPLICATE_OR_REPLACED,HIGH,KEEP_WITH_CAVEAT,Duplicate MUSC row. RECLASSIFIED 2026-05-02: same as sibling MUSC row.,research_or_specialty_path,Dedupe. Keep with caveat: dedupe + J-1 exchange path.,false,3
002,cmn2112790030sb11lgcyjgkr,MedStar Georgetown University Hospital,https://www.medstarhealth.org/education,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:medstarhealth.org OR site:gumc.georgetown.edu observership visiting medical student IMG elective,https://www.medstarhealth.org/education/other-educational-programs/international-observer-program,,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_SOURCE_URL,MedStar Health International Observer Program — system-wide page (covers Georgetown). Caveat: residency programs do not pre-match observe.,,Strong replacement.,false,1
003,cmn2114tp0090sb11hh3inaul,MedStar Health — International Observer Program,https://www.medstarhealth.org/education,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(reuse from batch 002 MedStar search),https://www.medstarhealth.org/education/other-educational-programs/international-observer-program,,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_SOURCE_URL,MedStar Health system-wide International Observer Program. Same canonical page used for MedStar Georgetown.,,Strong replacement.,false,1
003,cmn2115eb00agsb119if7wq66,Memorial Healthcare System,https://www.mhs.net/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:mhs.net Memorial Healthcare South Florida observership IMG visiting medical student,https://www.mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,,OFFICIAL_POLICY_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,"Memorial Healthcare System: 'does not accept students for observerships or shadowing, with no exceptions. Observership or externship opportunities are not offered at this time for residency programs.' RECLASSIFIED 2026-05-02: Memorial Healthcare has Visiting Students program via VSLO with BLS+malpractice requirements. No observerships but elective path.",elective_via_vslo_lcme_only,Active no-observership policy. Keep with caveat: VSLO elective path; no observership.,false,3
003,cmn2115s900bcsb11io2z2cl3,Mercy Hospital — St. Louis,https://www.mercy.net/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:mercy.net Mercy St Louis observership visiting medical student IMG,https://www.mercy.net/healthcare-education/graduate/st-louis/rotations/,,OFFICIAL_POLICY_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,Mercy GME St. Louis: 'no longer able to offer observerships or sponsor externships for international medical graduates/students.' RECLASSIFIED 2026-05-02: Mercy St. Louis has 4th-year MS rotations across departments. Currently no IMG observership/externship sponsorship. US LCME elective path exists.,elective_via_vslo_lcme_only,Active no-IMG-observership policy. Keep with caveat: US-only elective path; IMG path closed.,false,3
003,cmn2112yq004qsb11hveu7mqi,Mercy Hospital St. Louis,https://www.mercy.net/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(duplicate),https://www.mercy.net/healthcare-education/graduate/st-louis/rotations/,,OFFICIAL_POLICY_PAGE,DUPLICATE_OR_REPLACED,HIGH,KEEP_WITH_CAVEAT,Duplicate Mercy St. Louis row. Same no-IMG policy. RECLASSIFIED 2026-05-02: same as sibling Mercy row.,elective_via_vslo_lcme_only,Dedupe. Keep with caveat: dedupe.,false,3
003,cmn21157p009ysb11lhl9d9fe,Metro Health — Case Western Reserve,https://www.metrohealth.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:metrohealth.org observership visiting medical student IMG elective,https://gme.metrohealth.org/en/medical-student-program/international-medical-students/,,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_SOURCE_URL,MetroHealth (Cleveland) International Medical Students elective page. Caveat: requires affiliation agreement with home school + $150/4-week fee.,,Affiliation-required.,false,1
003,cmn2111ce0010sb11kh0qbbxa,Metropolitan Hospital Center,https://www.nychealthandhospitals.org/metropolitan/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(NYC H+H umbrella),https://www.nychealthandhospitals.org/interns-and-residents/,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,KEEP_WITH_CAVEAT,Metropolitan Hospital part of NYC H+H. Use umbrella + per-hospital outreach.,nyc_hh_per_hospital,Same as other NYC H+H rows.,true,3
003,cmn211162000isb11ch7hhgdh,Mount Sinai Morningside / West,https://www.mountsinai.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:mountsinai.org observership IMG international visiting medical student elective,https://www.mountsinai.org/about/international/programs,https://www.mountsinai.org/files/MSHealth/Assets/MSH/observer-application-2017.pdf,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_BOTH,"Mount Sinai International Programs — observerships for physicians, nurses, management, non-clinical staff. Caveat: ISMMS electives 'not available to foreign visiting students' — observerships only.",,Strong observership replacement; not for non-physician students.,false,1
003,cmn2114lg008ksb11hva3gw88,MSU Institute for Global Health — Observership,https://ighealth.msu.edu/education/global-externship-program/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(verified current URL),https://ighealth.msu.edu/education/global-externship-program/,,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,KEEP_CURRENT_SOURCE,MSU Institute for Global Health Global Externship Program — current URL is the program page. False-positive heuristic flag.,,Heuristic over-flagged. KEEP.,false,4
003,cmn21111q000csb1163kfm97r,NewYork-Presbyterian / Columbia,https://www.nyp.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:nyp.org observership visiting medical student IMG elective,https://www.nyp.org/globalservices/education-and-training,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,REPLACE_SOURCE_URL,"NYP Global Services Education & Training. Caveat: 'NewYork-Presbyterian is no longer accepting observerships from individuals, though in some cases select departments are still coordinating these.' Columbia VSLO + dedicated visiting-student account.",,General observerships paused; specialty observerships only.,true,1
003,cmn21114k000esb11q4zw3i16,NewYork-Presbyterian / Weill Cornell,https://www.nyp.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,(NYP umbrella search),https://www.nyp.org/globalservices/education-and-training,,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,REPLACE_SOURCE_URL,NYP Weill Cornell — same Global Services hub. Weill Cornell uses VSLO for visiting students.,,Same as Columbia row.,true,1
003,cmn2111yi002csb110xhtoeez,Northwestern Memorial Hospital,https://www.nm.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:nm.org Northwestern Memorial observership IMG visiting medical student,https://www.nm.org/for-medical-professionals/i-am-a-student,https://physicianforum.nm.org/uploads/1/1/9/4/119404942/clinical_observer_packet_september_2021.pdf,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_BOTH,Northwestern Memorial student hub + Clinical Observer Packet PDF. Summer Observation Program (16+). Confidentiality requirements for PHI.,,Strong replacement.,false,1
003,cmn21110z000asb11hg2qwrua,NYU Langone Health,https://med.nyu.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:med.nyu.edu OR site:nyulangone.org observership IMG visiting medical student elective,https://med.nyu.edu/education/md-degree/registration-student-records/information-visiting-md-students,https://med.nyu.edu/departments-institutes/orthopedic-surgery/education/visiting-international-physicians-program,EXACT_OFFICIAL_PROGRAM_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,REPLACE_BOTH,NYU Langone Visiting MD Students hub. CRITICAL caveat: 'NYU Grossman School of Medicine does not offer an observership opportunity or process visiting student requests from non-LCME medical schools.' Specialty Visiting International Physicians programs exist (Orthopedic Surgery).,specialty_only,LCME-only for general electives; specialty programs for international physicians.,false,1
003,cmn2115f200aisb110lqohi4y,Ochsner Health System,https://www.ochsner.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:ochsner.org observership IMG international visiting medical student,https://education.ochsner.org/clined/global-is-local/ochsner-international-observership-program/,https://education.ochsner.org/clined/global-is-local/international-students-observers-at-ochsner/,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_BOTH,Ochsner International Observership Program — open to international medical students/residents/fellows. Caveat: clinical electives policy is 'not to accept international medical students' for course work; observership is the path.,,Strong replacement. Faculty sponsorship + financial support evidence required.,false,1
003,cmn2115h800aosb11kx2c04ei,Oregon Health & Science University (OHSU),https://www.ohsu.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:ohsu.edu visiting medical student observership IMG elective international,https://www.ohsu.edu/school-of-medicine/md-program/visiting-students,,EXACT_OFFICIAL_PROGRAM_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,OHSU: 'School of Medicine only accepts students from LCME or AOA accredited medical schools.' EM International Visitors Program 'not currently active'. RECLASSIFIED 2026-05-02: OHSU Office of Postdoctoral Affairs supports international postdocs; Family Medicine Research Postdoctoral Fellowship; multiple labs welcome international visiting scientists.,research_or_specialty_path,Active no-IMG policy. Keep with caveat: research postdoc path.,false,3
003,cmn2112ki003usb111wmk4pt8,Penn Medicine (UPenn),https://www.pennmedicine.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:pennmedicine.org OR site:med.upenn.edu visiting medical student observership IMG,https://www.med.upenn.edu/globalhealth/international-trainees-scholars.html,https://www.med.upenn.edu/globalhealth/international-medical-student-clinical-application.html,EXACT_OFFICIAL_PROGRAM_PAGE,TARGET_USCE_MATCH,HIGH,REPLACE_BOTH,Penn Center for Global Health International Trainees & Scholars + International Medical Student Clinical Application. Caveat: affiliation-agreement only. UPHS GME observership separate (gmepc@uphs.upenn.edu).,,Affiliation-required.,false,1
003,cmn2115rj00basb112a50c40u,Reading Hospital — Tower Health,https://www.towerhealth.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:towerhealth.org Reading Hospital visiting medical student observership,https://towerhealth.org/academic-affairs/medical-student-rotations,https://towerhealth.org/request-rotation,OFFICIAL_DEPARTMENT_PAGE_WITH_USCE_TEXT,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,REPLACE_BOTH,Tower Health/Reading Hospital Medical Student Rotations + Request a Rotation. Some VSLO-driven. No specific IMG observership info.,,Better than homepage.,true,1
003,cmn21150f009ksb11e35rot4t,Richmond University Medical Center,https://www.rumcsi.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:rumcsi.org Richmond University Medical Center observership IMG,https://rumcsi.org/careers/graduate-medical-education/,,OFFICIAL_GENERIC_PAGE,MAYBE_TARGET_MANUAL_REVIEW,LOW,NEEDS_MORE_RESEARCH,Richmond University Medical Center GME page. Only residency programs surfaced; no dedicated observership landing.,,Try direct contact.,true,3
003,cmn211307004usb11g6ij63lj,Robert Wood Johnson University Hospital,https://rwjms.rutgers.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:rwjms.rutgers.edu visiting medical student observership IMG elective,https://rwjms.rutgers.edu/community-global-health/global-health-programs,,EXACT_OFFICIAL_PROGRAM_PAGE,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,REPLACE_SOURCE_URL,RWJMS: 'does not accept international students for established clerkships and electives' but Office of Global Health offers International Global Health Experience (4-week observership) for partnering institutions.,affiliation_only_no_general_observership,Affiliation-only path.,true,1
003,cmn211200002gsb116i7cgugp,Rush University Medical Center,https://www.rushu.rush.edu/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:rushu.rush.edu Rush University visiting medical student observership IMG elective,https://www.rushu.rush.edu/rush-medical-college/admissions/doctor-medicine-md-program/visiting-medical-students,,EXACT_OFFICIAL_PROGRAM_PAGE,MAYBE_TARGET_MANUAL_REVIEW,HIGH,KEEP_WITH_CAVEAT,"Rush: 'visiting medical students from LCME-accredited or COCA-accredited medical schools only'. Some specialty observerships exist (PMR). RECLASSIFIED 2026-05-02: Rush has specialty observerships (PMR), Rush Visiting Scholars Program, International Student Services. Visiting MD LCME/COCA-only but specialty observership + scholar paths exist.",research_or_specialty_path,Active no-IMG policy for general path. Keep with caveat: specialty observership + scholar path.,false,3
003,cmn2111fx001asb114hiofz1l,St. Barnabas Hospital,https://www.sbhny.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,site:sbhny.org St Barnabas Bronx observership IMG visiting medical graduate,https://www.sbhny.org/healthcare-professionals/residency-programs/,,OFFICIAL_POLICY_PAGE,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,KEEP_WITH_CAVEAT,St. Barnabas Bronx Internal Medicine Residency: 'does not offer observership or research positions.' Other departments unclear. RECLASSIFIED 2026-05-02: St. Barnabas has multiple ACGME residency programs + clerkship director letter. IM no observership; check other depts directly.,residency_path_only,Active no-observership for IM; verify other depts before reviving. Keep with caveat: specialty/residency path.,true,3
003,cmn2114z5009gsb11laxdyyfc,St. John's Episcopal Hospital,https://www.ehs.org/,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,TARGET_USCE_MATCH,"site:ehs.org OR ""St John's Episcopal Hospital"" Far Rockaway observership IMG",https://ehs.org/medical-education/,,OFFICIAL_GENERIC_PAGE,MAYBE_TARGET_MANUAL_REVIEW,MEDIUM,NEEDS_MORE_RESEARCH,St. John's Episcopal Hospital — Episcopal Health Services Medical Education page. Multiple ACGME residencies welcoming to IMGs but no specific observership info found.,,Direct contact via Education page.,true,3
