reviewId,sourceQueueId,runId,institutionId,institutionName,state,city,sourceUrl,sourceScope,deepSourceFamily,visibilityLane,confidence,priorityScore,priorityReasons,quote,warnings,proposedOpportunityName,proposedOpportunityType,proposedAudience,proposedCampus,reviewerDecision,decisionReason,campusApplicabilityProof,approvedOpportunityRowId,duplicateOfRowId,reviewer,reviewedAt,notes
rev_0077,c1,p102-pc-9-ucsf-fresno,inst_ucsf_fresno_ca,UCSF Fresno,CA,Fresno,https://fresno.ucsf.edu/education,INSTITUTION_SPECIFIC,ELECTIVE,CAUTION_SAFE_INTERNAL_REVIEW,MEDIUM,14,+6 tier_1_family=ELECTIVE | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane | -2 warnings=1,"We are a branch campus and major teaching site of the University of California, San Francisco, School of Medicine, teaching 3rd year OB/GYN clerkships as well as 4th year elective students in general OB/GYN as well as maternal and fetal medicine.","Index/overview page; eligibility, application, cost, duration not stated; needs dedicated Visiting Students page for verification.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0078,c2,p102-pc-9-ucsf-fresno,inst_ucsf_fresno_ca,UCSF Fresno,CA,Fresno,https://fresno.ucsf.edu/education,INSTITUTION_SPECIFIC,VISITING_STUDENT,CAUTION_SAFE_INTERNAL_REVIEW,MEDIUM,14,+6 tier_1_family=VISITING_STUDENT | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane | -2 warnings=1,Undergraduate Medical EducationSJV PRIMEResources for StudentsUME ContactsVisiting Students,Only a nav menu reference; details not on this page.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0079,ucsf_fresno_ume_nav_visiting_students,p102-pc-9-ucsf-fresno,inst_ucsf_fresno_ca,UCSF Fresno,CA,Fresno,https://fresno.ucsf.edu/education/undergraduate-medical-education,INSTITUTION_SPECIFIC,MEDICAL_EDUCATION,CAUTION_SAFE_INTERNAL_REVIEW,MEDIUM,14,+6 tier_1_family=MEDICAL_EDUCATION | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane | -2 warnings=1,Undergraduate Medical EducationSJV PRIMEResources for StudentsUME ContactsVisiting Students,Nav-only mention; no content describing the visiting student program is present in this cleaned text.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0080,ucsf_fresno_visiting_students_nav,p102-pc-9-ucsf-fresno,inst_ucsf_fresno_ca,UCSF Fresno,CA,Fresno,https://fresno.ucsf.edu/education/medical-students,INSTITUTION_SPECIFIC,MEDICAL_EDUCATION,CAUTION_SAFE_INTERNAL_REVIEW,MEDIUM,14,+6 tier_1_family=MEDICAL_EDUCATION | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane | -2 warnings=1,Undergraduate Medical EducationSJV PRIMEResources for StudentsUME ContactsVisiting Students,"Nav-only signal; no eligibility, application pathway, fee, or duration stated on this page. A2 should follow the Visiting Students sub-page.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0081,c2,p102-pc-9-ucsf-fresno,inst_ucsf_fresno_ca,UCSF Fresno,CA,Fresno,https://fresno.ucsf.edu/education/visiting-medical-students,INSTITUTION_SPECIFIC,VISITING_STUDENT,CAUTION_SAFE_INTERNAL_REVIEW,MEDIUM,14,+6 tier_1_family=VISITING_STUDENT | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane | -2 warnings=1,Undergraduate Medical EducationSJV PRIMEResources for StudentsUME ContactsVisiting Students,"Navigation label only; no eligibility, audience, cost, or application detail in cleaned text.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0082,c_ucsf_fresno_visiting_students_nav,p102-pc-9-ucsf-fresno,inst_ucsf_fresno_ca,UCSF Fresno,CA,Fresno,https://fresno.ucsf.edu/education/medical-student-electives,INSTITUTION_SPECIFIC,VISITING_STUDENT,CAUTION_SAFE_INTERNAL_REVIEW,LOW,14,+6 tier_1_family=VISITING_STUDENT | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane | -2 warnings=1,Undergraduate Medical EducationSJV PRIMEResources for StudentsUME ContactsVisiting Students,Page content is navigation-only; no substantive elective/visiting-student program details captured in cleaned text.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0083,a2_c2,p102-1-trial-2-run-1,inst_houston_methodist_hospital_tx,Houston Methodist Hospital,TX,Houston,https://houstonmethodist.org/education,INSTITUTION_SPECIFIC,RESEARCH_TRAINING,CAUTION_SAFE_INTERNAL_REVIEW,HIGH,13,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane,"our GME, PhD, MD/MEng, CE and T32 pre and postdoctoral training programs are a fit for you.",,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0084,a2_c4,p102-1-trial-2-run-1,inst_houston_methodist_hospital_tx,Houston Methodist Hospital,TX,Houston,https://houstonmethodist.org/education,INSTITUTION_SPECIFIC,RESEARCH_TRAINING,CAUTION_SAFE_INTERNAL_REVIEW,HIGH,13,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +5 caution_safe_lane,"1,230Graduate Students & Post-docs",,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0085,c_src40_01,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://www.adventhealth.com/adventhealth-graduate-medical-education/medical-clerkship-redmond,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"At AdventHealth Redmond, we welcome medical students who are eager to learn the highest caliber of skills to provide exceptional care that heals the whole person.",Campus scope conflict; cannot attribute to AdventHealth Orlando.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0086,sc_src40_01,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://www.adventhealth.com/adventhealth-graduate-medical-education/medical-clerkship-redmond,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"To learn more about clerkship opportunities at AdventHealth Redmond, please call our clerkship coordinator Susan Alexander at 706-802-3063 .",Cannot attribute to AdventHealth Orlando.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0087,a2_src40_04,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://www.adventhealth.com/adventhealth-graduate-medical-education/medical-clerkship-redmond,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,You are required to wear your white lab coat at all times while on the premises at AdventHealth RedmondThe dress code is business casual (it is recommended that you wear comfortable shoes)Identification badges are to be worn on the upper portion of the chest on the outer garment,Applies to AdventHealth Redmond.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0088,sc1,p102-fl-1-mayo-clinic-florida,inst_mayo_clinic_florida_fl,Mayo Clinic Florida,FL,Jacksonville,https://mayoclinic.org/education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Mayo Clinic College of Medicine and ScienceFind a programWe have 450+ programs across every medical, surgical, and health sciences specialty.",Cannot emit PUBLIC_SAFE_USCE from system/school-level scope without campus-applicability proof.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0089,c2,p102-fl-10-nemours-orlando,inst_nemours_childrens_orlando_fl,Nemours Children's Hospital Orlando,FL,Orlando,https://nemours.org/education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Nemours Children's Hospital, Florida in Orlando partners with the University of Central Florida College of Medicine and other institutions to provide world class education.",Affiliation only; does not describe USCE eligibility for external students.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0090,sc1,p102-fl-10-nemours-orlando,inst_nemours_childrens_orlando_fl,Nemours Children's Hospital Orlando,FL,Orlando,https://nemours.org/education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Nemours trains the next leaders in pediatric health care — those who practice, and those who aspire to. Our affiliation with prestigious medical schools in the Delaware Valley/Greater Philadelphia area, Central Florida and Northeast Florida means you work with professionals who are world-renowned in their fields.",System-level scope blocks PUBLIC_SAFE_USCE promotion for any USCE-adjacent statements on this page.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0091,src_79_c1,p102-fl-10-nemours-orlando,inst_nemours_childrens_orlando_fl,Nemours Children's Hospital Orlando,FL,Orlando,https://www.nemours.org/education/gme/physical-therapy.html,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"The Therapeutic Services Department of Nemours Children’s Hospital, Delaware accepts students for clinical rotations in:Occupational therapy
Physical therapy
Speech-language pathology","Allied health (PT/OT/SLP), not medical student USCE. Delaware campus, not Orlando.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0092,src_79_c2,p102-fl-10-nemours-orlando,inst_nemours_childrens_orlando_fl,Nemours Children's Hospital Orlando,FL,Orlando,https://www.nemours.org/education/gme/physical-therapy.html,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Physical Therapy graduate students are required to have completed at least one full-time fieldwork placement prior to an affiliation at Nemours.,"Allied health PT, not physician USCE.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0093,src_79_sc1,p102-fl-10-nemours-orlando,inst_nemours_childrens_orlando_fl,Nemours Children's Hospital Orlando,FL,Orlando,https://www.nemours.org/education/gme/physical-therapy.html,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"At Nemours Children’s Hospital, Delaware , our goal is to provide quality care to our patients while helping students gain skills to become a competent therapist.",Cross-campus scope mismatch: captured for Orlando but content addresses Delaware only.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0094,c3,p102-fl-2-baptist-miami,inst_baptist_hospital_miami_fl,Baptist Hospital of Miami,FL,Miami,https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships,HEALTH_SYSTEM_LEVEL,OBSERVERSHIP,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=OBSERVERSHIP | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Baptist Health is unable to sponsor visas for participants of this program.,Visa-sponsorship policy — captured for internal review; scope is system-level.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0095,c4,p102-fl-2-baptist-miami,inst_baptist_hospital_miami_fl,Baptist Hospital of Miami,FL,Miami,https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships,HEALTH_SYSTEM_LEVEL,OBSERVERSHIP,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=OBSERVERSHIP | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"If you are not a U.S. citizen or permanent resident, complete the International Eligibility Form and return it to International@BaptistHealth.net prior to completing a program application.",Scope is system-level.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0096,c5,p102-fl-2-baptist-miami,inst_baptist_hospital_miami_fl,Baptist Hospital of Miami,FL,Miami,https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships,HEALTH_SYSTEM_LEVEL,OBSERVERSHIP,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=OBSERVERSHIP | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"For additional information, please contact us at International@BaptistHealth.net , or 786-596-2373 .",Generic system-level email.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0097,c6,p102-fl-2-baptist-miami,inst_baptist_hospital_miami_fl,Baptist Hospital of Miami,FL,Miami,https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships,HEALTH_SYSTEM_LEVEL,OBSERVERSHIP,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=OBSERVERSHIP | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"For additional information, please contact us at International@BaptistHealth.net , or 786-596-2373 .",Scope is system-level.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0098,c7,p102-fl-2-baptist-miami,inst_baptist_hospital_miami_fl,Baptist Hospital of Miami,FL,Miami,https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships,HEALTH_SYSTEM_LEVEL,OBSERVERSHIP,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=OBSERVERSHIP | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Approved participants in the International Medical Education Program receive strong clinical experience as well as a basic overview of the American medical system as practiced at Baptist Health.,Generic system-level statement.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0099,scope1,p102-fl-2-baptist-miami,inst_baptist_hospital_miami_fl,Baptist Hospital of Miami,FL,Miami,https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships,HEALTH_SYSTEM_LEVEL,OBSERVERSHIP,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=OBSERVERSHIP | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Tours of Baptist Health South Florida facilities.,"Institution under audit is the Baptist Hospital of Miami campus, but the program is described at health-system level. Needs campus-applicability proof before PUBLIC_SAFE_USCE.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0100,f1,p102-fl-7-nicklaus-childrens,inst_nicklaus_childrens_hospital_fl,Nicklaus Children's Hospital,FL,Miami,https://nicklauschildrens.org/medical-education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL,Continuing Medical Education (CME),,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0101,a2_c1,p102-fl-7-nicklaus-childrens,inst_nicklaus_childrens_hospital_fl,Nicklaus Children's Hospital,FL,Miami,https://nicklauschildrens.org/medical-education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL,Maintenance of Certification (MOC),,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0102,a2_c4,p102-fl-7-nicklaus-childrens,inst_nicklaus_childrens_hospital_fl,Nicklaus Children's Hospital,FL,Miami,https://nicklauschildrens.org/medical-education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL,Faculty development,,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0103,a2_c5,p102-fl-7-nicklaus-childrens,inst_nicklaus_childrens_hospital_fl,Nicklaus Children's Hospital,FL,Miami,https://nicklauschildrens.org/medical-education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"3100 S.W. 62nd Ave Miami, FL 33155Local: +1(305)666-6511Toll-free: +1(800)432-6837",General hospital contact line — not a Medical Education department-specific contact.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0104,ccf-elective-001,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/elective-program,HEALTH_SYSTEM_LEVEL,ELECTIVE,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=ELECTIVE | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Are you interested in the clinical elective program at Cleveland Clinic? Learn more about training with Cleveland Clinic Lerner College of Medicine of Case Western Reserve University.,"Source is system-level my.clevelandclinic.org elective program page, not Cleveland Clinic Florida campus-specific page.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0105,ccf-elective-005,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/elective-program,HEALTH_SYSTEM_LEVEL,ELECTIVE,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=ELECTIVE | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Train in FloridaComplete your clinical elective at Cleveland Clinic Florida's main campus in Weston, FL.",System-level source mentions Cleveland Clinic Florida campus but page is not campus-specific; requires campus applicability proof for public-safe USCE publishing.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0106,ccf-elective-006,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/elective-program,HEALTH_SYSTEM_LEVEL,OBSERVERSHIP,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=OBSERVERSHIP | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Looking for an Observership?If you’re a practicing physician or medical student from outside the U.S., consider applying for an observership at Cleveland Clinic in a particular specialty.",System-level reference; specific applicability to Cleveland Clinic Florida campus not stated in this quote.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0107,ccf-scope-conflict-001,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/elective-program,HEALTH_SYSTEM_LEVEL,ELECTIVE,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=ELECTIVE | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Train in FloridaComplete your clinical elective at Cleveland Clinic Florida's main campus in Weston, FL.",Need a Cleveland Clinic Florida campus-specific source or explicit statement that the same elective rules apply at the Weston campus.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0108,sc1,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/international-medical-education,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"9500 Euclid Avenue, Cleveland, Ohio 44195 | 800.223.2273 | &copy; 2026 Cleveland Clinic. All Rights Reserved.",CIME page does not name Florida campus; cannot infer Florida applicability.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0109,a2-c3,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/international-medical-education,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Travel & HousingGet all the information you need about traveling to Cleveland.,Logistics resource is Cleveland (Ohio) focused; further evidence the program is not Florida-applicable.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0110,keck-md-match-2026,p102-hy-10-keck-usc,inst_keck_school_of_medicine_usc_ca,Keck School of Medicine at USC,CA,Los Angeles,https://keck.usc.edu/md-program,HEALTH_SYSTEM_LEVEL,UNDERGRADUATE_MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=UNDERGRADUATE_MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"In 2026, 201 Keck School MD Seniors matched with post-graduate training programs in 17 states. Of those, 73% will complete all or part of their training in California.","Outcome statistic, not an opportunity.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0111,keck-md-scope-conflict,p102-hy-10-keck-usc,inst_keck_school_of_medicine_usc_ca,Keck School of Medicine at USC,CA,Los Angeles,https://keck.usc.edu/md-program,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Keck School of Medicine of USC1975 Zonal Ave.Los Angeles, CA 90033",Hint claimed UNKNOWN_SCOPE; content is clearly medical-school MD program page.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0112,keck-vsc-01,p102-hy-10-keck-usc,inst_keck_school_of_medicine_usc_ca,Keck School of Medicine at USC,CA,Los Angeles,https://keck.usc.edu/md-program/visiting-student-clerkships,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,The Keck School of Medicine of USC welcomes visiting students from Liaison Committee on Medical Education (LCME) and American Osteopathic Association Commission on Osteopathic College Accreditation (COCA) accredited institutions.,Source scope is medical-school-level; classifier will adjudicate public-safety.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0113,keck-vsc-05,p102-hy-10-keck-usc,inst_keck_school_of_medicine_usc_ca,Keck School of Medicine at USC,CA,Los Angeles,https://keck.usc.edu/md-program/visiting-student-clerkships,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL,2026-2027 Rotations TimelineFebruary 9th: VSLO catalog will be open to view.March 9th: Applications will start being accepted.,,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0114,keck-vsc-06,p102-hy-10-keck-usc,inst_keck_school_of_medicine_usc_ca,Keck School of Medicine at USC,CA,Los Angeles,https://keck.usc.edu/md-program/visiting-student-clerkships,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL,The applicant must be in the final year of their medical education program (4th year medical student) at the time of the rotation and in good standing.,,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0115,keck-edu-a2-002,p102-hy-10-keck-usc,inst_keck_school_of_medicine_usc_ca,Keck School of Medicine at USC,CA,Los Angeles,https://keck.usc.edu/education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Keck School of Medicine of USC1975 Zonal Ave.Los Angeles, CA 90033Google MapPhone: (323) 442-1900","General school switchboard, not a USCE/observership coordinator.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0116,keck-md-lcme-accred,p102-hy-10-keck-usc,inst_keck_school_of_medicine_usc_ca,Keck School of Medicine at USC,CA,Los Angeles,https://keck.usc.edu/md-program,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,13,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 quote_names_institution_or_campus | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,The Keck School of Medicine of USC medical education program is accredited by the Liaison Committee for Medical Education (LCME).,"Statement is about Keck's own accreditation, not about visiting-student eligibility rules.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
